param_Ne	param_log_time_split_AfrEur	param_log_time_admixture	param_log_time_Afr_ex	param_log_severity	param_Ne_Afr_anc	param_Ne_Eur	param_log_Ne_Eur_bn	param_Ne_Ame	param_log_Ne_Ame_bn	param_proportion_admixture
1.7008e+07	4.11617	2.43671	6.46367	0.98826	5.88537e+06	4.65621e+06	3.14518	2.44381e+07	4.93155	0.622482
5.06929e+06	4.64531	3.25394	6.93308	1.35388	1.88433e+07	2.74946e+06	3.5125	2.91064e+07	2.97972	0.738438
1.10963e+07	5.0081	2.71909	6.50719	1.27328	1.20778e+07	8.9585e+06	4.05443	1.31297e+07	2.06451	0.778102
3.85346e+06	5.10468	3.05388	6.96124	1.55847	1.78296e+07	3.4664e+06	4.34314	1.49629e+06	2.47011	0.341811
1.1076e+07	4.49912	3.64256	6.41041	0.483021	1.06233e+07	5.72722e+06	3.51038	2.28177e+07	3.0542	0.697057
9.60868e+06	5.33048	3.54678	6.49322	1.48999	4.33141e+06	3.38919e+06	4.90367	2.05184e+07	3.3563	0.29989
1.088e+07	5.4348	2.7465	6.61284	1.22538	6.71055e+06	7.98424e+06	4.53905	1.53659e+07	4.91331	0.546172
1.14758e+07	4.08853	2.02019	6.32074	0.322127	4.75534e+06	6.26793e+06	2.94176	2.16488e+07	3.89818	0.949505
4.41897e+06	5.69268	3.34661	6.92919	0.645441	1.08189e+06	5.20202e+06	4.62218	2.84392e+07	2.98029	0.69371
1.1932e+07	4.16343	2.05265	6.61655	1.79535	1.00187e+07	4.35222e+06	2.6991	1.3254e+06	4.92866	0.669628
7.33193e+06	5.51817	2.93051	6.91424	1.21299	1.32609e+07	7.26317e+06	4.75248	9.55972e+06	4.32929	0.847349
1.03561e+07	5.5164	2.29104	6.6765	1.9791	1.6376e+07	9.4387e+06	4.0788	2.99285e+07	4.85378	0.844961
3.75205e+06	4.97516	2.84098	6.17931	-0.128052	3.62508e+06	129499	4.45629	5.44541e+06	2.07605	0.528078
3.26878e+06	4.54171	3.81075	6.33902	-0.495623	2.80078e+06	6.56503e+06	3.23591	2.3758e+06	2.89162	0.237908
1.70854e+07	5.15308	2.29014	6.57188	0.797556	3.88462e+06	8.67627e+06	4.87917	1.83987e+07	3.27206	0.768487
1.92048e+07	4.02415	2.05151	6.19973	-1.46411	1.95612e+06	241846	3.31257	8.68017e+06	4.36317	0.85701
7.90273e+06	5.55411	2.10873	6.13505	-1.68972	2.65189e+06	8.04355e+06	4.83559	9.35802e+06	3.29263	0.83207
1.55395e+07	4.27468	2.3555	6.52023	1.4089	6.66918e+06	7.52027e+06	3.43963	5.94357e+06	2.69134	0.776679
1.54132e+07	5.42318	2.79171	6.42646	0.820162	2.54306e+06	9.95609e+06	4.78612	1.48529e+07	4.0514	0.537681
1.81477e+07	4.43382	3.2552	6.50168	1.1122	9.80168e+06	5.55672e+06	3.69565	1.83696e+07	4.54444	0.666124
1.50187e+07	5.34026	3.0069	6.24562	0.351947	5.24389e+06	1.13791e+06	4.96648	2.01229e+07	2.02667	0.235749
1.95301e+07	5.26505	3.03233	6.15431	-0.415952	1.46261e+06	1.09769e+06	4.2431	7.57715e+06	2.31609	0.458839
5.8239e+06	4.69224	3.63727	6.2203	-1.91838	2.53291e+06	4.77521e+06	3.28186	2.31924e+07	4.24567	0.8766
4.55421e+06	4.00898	2.18655	6.78401	1.802	1.87092e+07	9.02416e+06	2.71743	2.00426e+07	2.05959	0.753391
1.91012e+07	4.33971	2.56203	6.45015	0.417323	736595	3.52674e+06	4.17061	1.41105e+07	3.21698	0.695157
1.85779e+07	5.47815	3.80513	6.33562	-0.770457	1.26004e+06	1.21088e+06	4.8144	1.23718e+07	3.43849	0.557192
7.02906e+06	4.3919	2.47341	6.62685	1.13007	3.43703e+06	7.15196e+06	3.49189	1.03114e+07	2.14054	0.882582
3.07719e+06	4.07724	3.60042	6.92811	-0.673779	4.1673e+06	4.69466e+06	2.89151	1.67641e+07	2.96612	0.616205
6.11857e+06	5.42763	2.17055	6.54514	-1.78238	619069	2.63434e+06	4.57356	2.57963e+07	2.58212	0.831193
8.52551e+06	5.47461	2.47316	6.49587	1.23561	2.33061e+06	6.38342e+06	4.71078	2.45157e+07	3.23347	0.791142
1.39697e+07	5.52963	2.73093	6.30566	0.420645	7.64102e+06	2.26974e+06	4.69003	8.0743e+06	3.12966	0.966836
1.88348e+07	4.81142	2.05806	6.4852	1.24181	1.15093e+07	9.78783e+06	4.11548	7.73813e+06	2.33729	0.905773
4.82251e+06	5.66252	3.04938	6.75813	1.10861	1.77464e+07	5.01968e+06	4.84681	2.81921e+07	3.43642	0.944558
3.16914e+06	5.72582	3.16124	6.85627	0.672017	1.30143e+07	2.59592e+06	4.3508	2.76397e+07	3.08352	0.882805
1.0851e+07	4.44287	3.42297	6.45571	0.769099	1.44751e+07	8.24637e+06	3.2397	9.65622e+06	3.99383	0.600498
7.25556e+06	5.15385	3.16378	6.7045	1.9218	6.70231e+06	7.67644e+06	4.39722	1.76189e+07	2.34551	0.921744
1.00082e+07	4.94269	3.44328	6.42534	1.27	1.47886e+07	720762	4.53948	1.48473e+07	3.42029	0.567472
1.77507e+07	5.26206	2.71828	5.90648	-1.1289	2.31218e+06	5.01522e+06	4.7353	2.10333e+07	2.48034	0.74682
1.37906e+07	5.69726	3.25598	6.64135	1.79895	1.42422e+07	9.49299e+06	4.89613	1.54135e+07	4.00777	0.660159
1.89968e+07	5.70527	2.56577	6.50165	0.658243	8.11326e+06	4.84842e+06	4.81206	2.1539e+07	2.68175	0.67651
1.84686e+07	5.88171	2.18398	6.15185	0.453111	1.58388e+07	6.90312e+06	4.68128	2.3394e+07	2.02098	0.587807
4.66315e+06	4.92371	3.30882	6.58955	0.390559	9.06886e+06	2.40256e+06	3.94208	1.4364e+07	2.10103	0.169799
1.79294e+07	5.46269	2.09172	5.75848	-1.17676	2.95596e+06	7.62731e+06	4.76777	2.64845e+07	2.2851	0.944382
6.72633e+06	5.79637	3.183	6.60781	1.15706	1.16598e+07	6.68615e+06	4.79539	2.97663e+07	2.33305	0.144854
1.59933e+07	5.56353	2.76335	6.33712	0.573128	1.37351e+07	4.98836e+06	4.76802	2.39804e+07	2.38366	0.514648
1.26083e+07	6.33042	3.44019	6.36164	0.456941	5.35985e+06	3.99394e+06	4.5313	2.58939e+07	4.4801	0.853656
9.89993e+06	5.48652	2.5355	5.73362	-0.41373	3.61081e+06	910390	4.90653	893680	2.53452	0.818153
3.06751e+06	5.04092	2.00497	6.69922	-1.67406	3.59989e+06	7.01566e+06	3.89935	2.12018e+07	3.30247	0.906889
1.32137e+07	5.26666	3.4724	6.04601	0.350443	6.73447e+06	5.57665e+06	4.04037	2.3983e+07	2.93534	0.755944
1.71962e+07	4.72292	3.16746	6.26187	0.454959	9.50017e+06	6.25155e+06	3.89508	2.81272e+07	3.2497	0.483805
7.38781e+06	4.63181	3.10223	6.71127	0.706225	1.84537e+07	4.17812e+06	3.53951	1.43974e+07	4.04135	0.826495
5.9251e+06	6.27504	2.60873	6.70254	1.3631	1.25098e+07	1.6267e+06	3.72709	1.24442e+07	3.40945	0.864728
1.44007e+07	5.81005	2.53703	6.35766	0.414417	5.67595e+06	8.40454e+06	3.88197	2.20064e+07	4.09394	0.753644
1.39455e+07	5.70803	2.6031	6.69348	1.03327	2.18268e+06	8.03941e+06	4.98976	1.69162e+07	4.94683	0.780044
1.27719e+07	4.55939	2.48961	6.55635	1.64169	1.25806e+07	636604	3.39001	3.97483e+06	4.33755	0.615103
1.47625e+07	4.51759	3.62063	6.41562	-0.798482	805570	8.23914e+06	3.59292	5.04945e+06	3.45186	0.688967
4.38725e+06	5.35041	2.04565	6.99131	0.493944	1.6118e+07	2.22754e+06	4.11335	1.01583e+07	3.07606	0.89646
5.51466e+06	5.22999	2.48319	5.26217	-1.20865	4.03311e+06	1.96449e+06	4.05943	8.90462e+06	3.17893	0.947609
1.50575e+07	6.06961	3.85434	6.19461	-0.182256	1.81058e+06	5.89018e+06	4.81464	2.45525e+06	4.01537	0.703722
1.23822e+07	4.95976	2.69729	6.50466	1.94902	1.48032e+07	8.53315e+06	4.86469	8.53525e+06	3.04054	0.918741
1.59032e+07	5.60342	2.84903	5.87296	-1.41413	2.52788e+06	1.5512e+06	4.80043	1.1346e+07	3.92734	0.840533
1.74142e+07	4.18616	2.98823	6.39864	0.689496	1.83361e+07	6.39506e+06	4.13795	6.71785e+06	3.05824	0.609168
1.35449e+07	5.19718	3.26223	5.24239	0.198556	1.38098e+07	7.09107e+06	3.95963	9.54893e+06	3.18268	0.956077
1.99391e+07	4.68156	2.12468	6.57909	1.01312	1.23284e+07	8.36356e+06	3.79672	1.70049e+07	3.93368	0.359054
1.68698e+07	5.22782	2.41397	6.38204	0.471303	2.46397e+06	8.92874e+06	4.99242	7.71513e+06	4.36963	0.602973
7.94343e+06	5.68729	2.83607	6.5529	0.200664	1.5109e+06	1.97841e+06	4.59184	7.9521e+06	4.56098	0.697106
9.74247e+06	5.82574	2.28044	6.71938	0.881025	83955.9	5.29089e+06	4.96348	2.24267e+07	3.16834	0.66817
2.55731e+06	5.55879	3.69994	6.91261	-0.756016	9.04747e+06	9.74639e+06	4.73828	2.13526e+07	3.1117	0.977807
1.60514e+07	4.52443	2.64506	5.95878	0.336528	1.0833e+07	2.42396e+06	3.31247	2.0326e+07	4.54549	0.93324
8.13382e+06	5.32763	2.87342	6.66645	1.11853	8.528e+06	9.12348e+06	4.09359	9.00423e+06	3.39871	0.853458
1.76509e+07	4.30251	2.67977	6.41113	1.4883	1.81865e+07	3.07975e+06	3.73427	1.17453e+07	3.4088	0.690306
9.07633e+06	5.97537	3.74756	6.11106	-0.291481	2.99949e+06	8.70475e+06	2.6854	1.47947e+07	4.21023	0.911326
1.31832e+07	4.01532	3.40507	6.3756	1.75118	6.92474e+06	8.3396e+06	3.25652	8.6819e+06	3.11372	0.400647
1.26974e+07	4.34248	3.05592	6.47506	0.882396	1.48415e+07	4.67391e+06	3.32663	1.14757e+07	3.12439	0.788437
1.811e+07	4.84378	2.53917	6.42534	1.75023	1.90263e+07	8.87151e+06	4.09517	1.98601e+06	2.11789	0.342096
3.53153e+06	5.34638	2.74472	6.52597	0.15643	5.91059e+06	1.78005e+06	4.26361	1.08347e+07	2.81596	0.84738
1.19841e+07	5.01239	2.34641	6.63058	1.70719	1.63957e+07	4.48084e+06	4.51883	1.75192e+06	3.85438	0.728242
1.47019e+07	5.16842	2.9475	6.28007	0.442739	9.1197e+06	1.84174e+06	4.62425	1.6036e+07	3.19755	0.655281
1.02666e+07	4.55807	3.26954	6.55926	1.61871	3.4711e+06	3.08015e+06	4.14886	4.73726e+06	2.74736	0.097943
1.31169e+07	5.66909	2.69578	6.03352	-0.218155	5.56855e+06	7.40872e+06	4.60688	2.77247e+07	4.23818	0.945339
1.62295e+07	5.83298	2.81277	6.22619	-0.103879	1.19697e+06	9.36493e+06	4.64161	2.51206e+07	2.35571	0.535689
1.69196e+07	4.31755	3.33898	6.31422	-0.153984	1.42546e+06	4.68869e+06	3.37276	2.1869e+07	2.438	0.639951
1.35878e+07	4.73053	2.73711	6.10062	-0.195244	3.05071e+06	6.50263e+06	3.70175	1.53104e+07	2.14331	0.388543
1.59665e+07	4.51983	2.54887	6.52768	0.708545	4.76375e+06	6.74603e+06	2.98989	2.17505e+07	3.95015	0.675353
1.95806e+07	4.23582	2.0012	6.67556	0.984096	2.83725e+06	7.86972e+06	3.42789	1.81474e+07	4.35124	0.556462
7.83047e+06	4.32111	3.85876	6.62303	1.87989	1.6358e+07	3.84338e+06	3.88985	2.75013e+07	3.24603	0.777309
1.49011e+07	6.47928	2.96065	6.49331	1.98459	4.90715e+06	4.18749e+06	2.95373	1.62169e+07	4.3562	0.717069
1.27542e+07	5.36996	2.48853	6.47873	0.186715	4.39476e+06	8.4842e+06	4.60708	3.37467e+06	4.67712	0.957012
1.11267e+07	4.52549	2.0385	6.61444	0.915949	8.91373e+06	4.05183e+06	3.06328	2.26542e+07	4.80513	0.807532
6.17539e+06	4.69392	3.37688	6.68586	1.35392	1.94604e+07	1.07482e+06	3.73859	2.0835e+07	4.07421	0.87461
1.32543e+07	4.77978	3.46593	6.58466	-0.234272	866966	8.70302e+06	3.96044	1.13289e+07	2.69455	0.511968
1.81123e+07	4.89294	2.15777	5.89252	-0.733329	3.81883e+06	5.10059e+06	4.01566	2.75608e+07	2.12213	0.55103
1.62863e+07	4.96115	3.17553	6.35933	0.772954	1.13173e+07	5.60686e+06	4.1857	3.62658e+06	2.77573	0.318224
1.69986e+07	4.36374	2.7035	6.58711	1.8261	1.23559e+07	7.29426e+06	3.60062	8.63738e+06	4.48024	0.894582
9.59853e+06	5.09937	2.53095	6.66306	1.58175	6.70729e+06	2.55454e+06	4.47474	2.5612e+07	2.25992	0.657478
1.37962e+07	5.77724	2.96336	6.6731	0.982785	1.00233e+07	9.40642e+06	4.89397	1.67911e+07	4.44579	0.795609
1.04152e+07	4.66214	2.86268	5.09107	-1.39434	2.80105e+06	3.78164e+06	3.34413	2.99275e+07	2.18237	0.838684
1.07175e+07	4.92008	3.5691	6.69583	1.82262	1.48496e+07	2.15438e+06	4.30922	2.61942e+07	3.81689	0.656694
1.924e+07	5.33199	2.3278	6.31662	0.238437	7.35906e+06	3.3371e+06	4.61275	1.57566e+07	2.69906	0.894137
1.18252e+07	4.34609	3.75222	6.00187	0.34691	1.64034e+07	8.37162e+06	3.21395	777734	2.88881	0.518201
6.14159e+06	4.35306	2.89423	5.07884	-0.94714	3.79675e+06	2.64749e+06	3.08485	2.4978e+07	2.24261	0.736774
2.89685e+06	4.67657	3.22511	6.80508	-0.820937	8.93711e+06	5.02789e+06	3.79094	2.75271e+07	2.44463	0.759709
1.12198e+07	5.67055	3.28415	6.42687	0.500108	8.35812e+06	245026	4.89676	1.47916e+07	2.44201	0.237598
4.13257e+06	5.26046	2.15604	6.5115	-1.83396	3.17428e+06	8.34817e+06	4.36796	2.38546e+07	2.40212	0.846998
6.1425e+06	4.44342	2.41543	6.73765	0.752767	1.15343e+07	5.95195e+06	3.46395	1.65722e+06	2.4987	0.860716
3.68033e+06	4.57371	3.55084	6.93752	1.77894	1.99488e+06	3.25688e+06	3.8163	1.42726e+07	2.92213	0.765352
2.79786e+06	6.36148	3.89719	6.93217	1.09786	1.13284e+06	1.8083e+06	4.68886	7.89663e+06	3.39712	0.739175
1.74514e+07	4.45259	2.2772	6.60461	1.86905	1.2441e+07	8.98379e+06	3.49085	1.87003e+07	4.61255	0.627197
1.97896e+07	4.52425	3.29346	6.59387	1.03215	5.05294e+06	1.0859e+06	4.40149	2.3081e+07	4.68502	0.86807
5.34013e+06	5.54737	2.99117	6.94993	1.58973	7.12542e+06	7.57565e+06	4.50619	7.52739e+06	4.38941	0.869076
5.49371e+06	6.14434	2.90205	6.65808	-0.836619	308659	9.61535e+06	4.91074	1.81591e+07	2.49577	0.770033
1.53868e+07	4.35535	3.54843	6.71984	1.53412	2.17431e+06	7.13179e+06	3.459	2.34823e+07	4.31846	0.789721
4.8659e+06	4.71488	3.04322	5.98135	-0.475814	4.0074e+06	4.16045e+06	3.46882	2.42415e+07	3.97275	0.887132
6.88643e+06	4.99721	2.40691	6.51954	0.835232	1.77599e+07	8.51171e+06	4.48395	1.62631e+07	2.18682	0.952146
1.91093e+07	5.65178	3.38606	6.13795	-1.84647	1.51782e+06	1.19243e+06	4.73872	3.34338e+06	2.38202	0.367615
1.75699e+07	4.72401	2.82506	5.90414	-0.784211	2.7852e+06	4.78513e+06	4.0114	2.99935e+07	2.15137	0.411501
1.32914e+07	4.80643	3.53295	6.05776	-0.216006	3.823e+06	4.28534e+06	3.73742	1.67975e+07	2.95408	0.890104
1.97148e+06	5.89386	2.43167	5.99116	-0.049651	6.18271e+06	5.40032e+06	4.3866	2.80325e+07	4.49382	0.971039
1.52309e+07	4.04668	3.34044	6.36254	0.622127	7.1113e+06	9.07289e+06	2.81671	1.20505e+07	2.56996	0.28196
1.10375e+07	4.99841	2.71769	6.59781	0.543046	1.54791e+07	7.61475e+06	4.1979	6.06853e+06	2.12553	0.708029
1.35476e+07	5.04332	3.70433	6.48011	1.50798	2.25514e+06	3.65632e+06	4.64972	1.92836e+07	4.51766	0.80698
9.23197e+06	4.19274	3.84201	6.70847	0.306295	1.97686e+06	6.51313e+06	3.17697	4.01588e+06	4.47204	0.853399
4.05594e+06	5.64721	2.70167	6.9439	1.7498	1.76736e+07	8.37636e+06	4.30368	1.48546e+06	2.12754	0.643707
7.96111e+06	5.15504	2.38935	6.61946	0.955838	1.31192e+07	938344	4.62622	8.0081e+06	4.43614	0.940469
1.97696e+07	4.18452	2.22368	6.15189	-0.683714	3.14767e+06	3.64735e+06	3.2084	591920	4.54059	0.884267
3.58207e+06	4.85904	2.20672	6.65367	-0.909086	5.42581e+06	6.49015e+06	3.83577	1.97497e+07	3.08209	0.961043
1.67843e+07	6.10549	3.01422	6.11894	0.530709	1.26819e+07	9.64113e+06	2.12728	1.68779e+07	2.67675	0.642485
1.84596e+07	4.35985	2.02786	6.16045	-1.87636	1.48752e+06	2.23628e+06	3.13233	2.32806e+07	4.22923	0.695232
1.58158e+07	4.20203	2.13823	6.28226	0.214225	1.80405e+06	416999	3.72368	2.21658e+07	2.81811	0.643553
1.47625e+07	4.51759	3.62063	6.41562	-0.798482	805570	8.23914e+06	3.59292	5.04945e+06	3.45186	0.688967
7.78437e+06	5.64381	3.10083	6.76001	1.69763	1.20274e+07	6.71244e+06	4.46987	1.50927e+06	2.47581	0.553412
8.12351e+06	4.4234	2.47548	6.65947	1.46804	7.56645e+06	2.38854e+06	3.56169	2.36859e+07	2.37323	0.409997
1.7183e+06	4.67399	2.73419	5.08837	-1.18225	3.61125e+06	1.30681e+06	3.65139	5.30815e+06	2.56388	0.975208
1.80869e+07	4.55911	2.52798	6.42687	1.84285	9.22911e+06	9.85217e+06	3.73067	2.23977e+07	2.35817	0.624495
1.96047e+07	4.05672	2.08119	6.43621	1.72824	6.59548e+06	5.80371e+06	4.04136	1.00231e+07	2.27198	0.955044
1.99744e+07	4.19097	3.60252	6.33044	-0.471946	1.27511e+06	7.08019e+06	3.73657	2.78336e+07	4.91071	0.616357
5.06283e+06	4.42765	2.85063	6.41057	-0.305277	5.15885e+06	5.85312e+06	3.25772	8.54662e+06	4.23956	0.884845
1.27058e+07	4.80706	2.5335	6.67818	0.776555	9.87153e+06	2.91415e+06	4.35314	1.72684e+06	2.16028	0.283524
5.00007e+06	4.28394	3.31971	6.78801	1.77272	5.63699e+06	3.36213e+06	3.514	1.92251e+07	2.42516	0.710391
1.36474e+07	4.20747	3.88752	6.01611	-0.346467	2.49415e+06	6.44509e+06	2.77425	2.64367e+07	3.24055	0.422277
3.226e+06	5.85693	3.57177	6.67118	-0.644828	3.64047e+06	1.17371e+06	4.67739	1.67721e+07	2.68652	0.605922
1.02903e+07	5.60902	3.50555	6.51353	1.59419	3.65119e+06	9.30776e+06	4.41861	759841	2.88317	0.43306
1.82041e+07	5.14486	3.51907	5.32537	-1.41076	2.99453e+06	8.98265e+06	3.8036	168243	3.54819	0.775663
9.41401e+06	5.58088	2.90067	6.38794	0.196217	6.95276e+06	5.18583e+06	4.94618	8.04358e+06	3.17404	0.97945
3.86328e+06	4.3517	3.6401	6.74557	0.710569	1.91852e+07	7.67227e+06	3.46651	1.21091e+07	2.61202	0.119186
9.49038e+06	5.11099	3.87461	6.09964	0.446705	1.83064e+07	2.17639e+06	4.20611	5.38455e+06	4.80334	0.974351
9.42507e+06	5.04037	3.56316	6.43615	1.00009	4.81149e+06	9.16769e+06	3.88883	2.39011e+07	3.3161	0.563956
1.10963e+07	5.0081	2.71909	6.50719	1.27328	1.20778e+07	8.9585e+06	4.05443	1.31297e+07	2.06451	0.778102
1.90203e+07	4.21801	3.5087	6.10771	0.485271	1.40074e+07	3.69551e+06	2.92212	5.4074e+06	2.78045	0.852238
1.0745e+07	4.54011	2.69776	6.44329	-1.28913	1.07355e+06	1.56931e+06	3.4287	1.88454e+07	4.10924	0.955854
7.21974e+06	5.6306	3.65494	6.77092	0.544513	4.37562e+06	5.51936e+06	4.62597	9.64381e+06	4.88836	0.96134
8.39043e+06	4.85733	2.89886	6.52105	-1.31807	2.05291e+06	3.75636e+06	4.00072	2.37117e+07	4.2556	0.817577
4.65229e+06	6.23482	3.83404	6.76041	1.51597	5.98312e+06	3.80606e+06	3.54613	1.46357e+07	3.79415	0.824534
1.72757e+07	5.38639	3.25068	6.43063	1.07163	2.85471e+06	7.67314e+06	4.58231	1.19891e+07	4.49665	0.527451
2.51579e+06	5.80884	2.23422	6.8831	-0.359118	3.82755e+06	8.28272e+06	4.51304	2.76303e+07	2.38469	0.885867
1.18675e+07	5.59991	2.3145	6.54242	1.16896	1.84643e+07	5.69283e+06	4.9613	1.45151e+06	3.88099	0.592987
6.33406e+06	6.01102	2.16541	6.79777	1.85118	1.66447e+07	8.54284e+06	4.89456	1.56377e+06	2.11003	0.832423
9.48895e+06	4.70674	3.86595	6.60757	1.64816	1.13975e+07	9.61624e+06	3.45199	2.29451e+06	4.96125	0.638839
6.0752e+06	5.67535	3.06704	6.82956	1.3474	2.9126e+06	2.98565e+06	4.72182	2.55717e+07	2.27453	0.599664
1.88761e+07	5.35509	3.14649	6.46547	0.672272	1.31132e+07	2.08424e+06	4.88584	2.87771e+06	3.15992	0.501896
7.65758e+06	4.42603	3.10562	6.41917	-0.560469	3.03511e+06	3.57678e+06	3.76523	1.46881e+07	2.31889	0.601251
8.17615e+06	4.84906	3.53828	6.60894	0.75525	7.892e+06	4.37494e+06	4.04769	1.31512e+07	2.43167	0.360013
1.69196e+07	4.31755	3.33898	6.31422	-0.153984	1.42546e+06	4.68869e+06	3.37276	2.1869e+07	2.438	0.639951
1.19193e+07	5.25706	3.12087	5.39318	0.081803	7.01324e+06	6.87505e+06	4.2817	1.12776e+07	2.15452	0.899064
1.09793e+07	4.32478	3.4233	6.59834	1.70083	1.48405e+07	1.50347e+06	3.16353	2.81279e+07	2.80567	0.456905
1.59373e+07	4.45827	2.43235	6.47173	1.27178	1.52121e+07	7.15823e+06	3.0507	5.52361e+06	2.97073	0.594791
9.0007e+06	4.31757	3.42563	6.55828	1.52119	1.43957e+07	916593	4.12733	9.96382e+06	4.33186	0.972821
6.01802e+06	5.5559	3.01029	6.99209	0.931461	1.14958e+07	1.1517e+06	4.7676	1.17837e+06	4.99348	0.911766
1.26281e+07	5.47536	2.92357	6.52081	-1.47716	1.04389e+06	4.48867e+06	4.75902	3.57187e+06	2.34705	0.76353
1.35314e+07	4.14955	3.03631	6.4089	1.90868	1.43021e+07	2.1106e+06	3.42595	5.16448e+06	4.09741	0.810239
1.50187e+07	5.34026	3.0069	6.24562	0.351947	5.24389e+06	1.13791e+06	4.96648	2.01229e+07	2.02667	0.235749
5.41246e+06	4.841	3.65492	6.76567	1.76461	9.88055e+06	4.58968e+06	4.18227	2.3383e+07	3.22569	0.667191
1.68799e+07	5.3053	2.97142	6.43359	1.00201	1.116e+07	9.81352e+06	4.3416	2.57649e+07	3.88772	0.694072
1.05116e+07	5.21115	3.03163	5.9899	-1.42902	2.16892e+06	1.29624e+06	4.32334	1.37455e+07	2.86707	0.94207
7.66783e+06	6.19459	2.2065	6.4547	0.158837	3.03491e+06	6.03706e+06	4.09545	1.74302e+07	3.83692	0.91022
1.2992e+07	4.78331	2.37437	6.59059	0.236442	2.41602e+06	5.00915e+06	3.53885	6.50641e+06	2.5434	0.759609
6.6821e+06	6.13116	3.51589	6.71628	1.84816	1.88453e+07	7.1489e+06	2.68952	969121	4.76598	0.871695
3.66301e+06	4.11842	2.96599	5.86862	-1.52454	2.74723e+06	8.27809e+06	2.92638	87247.7	2.80467	0.882153
1.35387e+07	4.86315	3.70516	6.27601	-0.063302	2.7102e+06	4.59975e+06	3.5932	1.00429e+06	4.89773	0.681436
1.15671e+07	5.45342	2.90708	6.25005	0.108426	3.36105e+06	8.06754e+06	4.82881	4.22313e+06	2.10424	0.416397
4.0957e+06	5.13194	3.85354	6.53306	0.459244	1.9635e+07	6.01602e+06	3.72151	1.14574e+07	3.90375	0.890386
1.04411e+07	4.1171	2.08734	6.5709	1.06646	6.28165e+06	2.04221e+06	3.06574	9.37863e+06	4.71491	0.698537
1.61362e+07	5.68154	2.09942	6.49727	0.702527	1.56502e+07	7.00578e+06	4.64457	1.35367e+07	4.68796	0.632917
1.12198e+07	5.67055	3.28415	6.42687	0.500108	8.35812e+06	245026	4.89676	1.47916e+07	2.44201	0.237598
9.32276e+06	5.92147	2.0174	6.73644	1.49891	1.51271e+07	1.75734e+06	4.82789	1.19286e+07	4.10306	0.873354
1.23261e+07	4.49394	2.89339	6.16179	-0.117553	4.80027e+06	7.45388e+06	3.72139	4.41136e+06	2.60653	0.771475
1.64897e+07	4.52088	3.40415	5.18816	-1.83532	2.78652e+06	174213	3.35618	2.60986e+07	2.18854	0.309204
1.30465e+07	5.20566	2.31749	6.52299	1.30453	1.23093e+07	8.70499e+06	4.38972	2.90256e+07	3.71779	0.769303
4.93352e+06	4.70808	3.10381	5.80219	-0.538879	4.45322e+06	4.77544e+06	3.64387	2.44873e+07	3.12385	0.935854
1.73449e+07	5.44416	3.31228	6.45074	1.59692	5.17367e+06	7.2899e+06	4.31878	1.42242e+07	2.55715	0.315384
1.62089e+07	4.61205	2.94971	6.3252	0.759042	1.72167e+07	8.71034e+06	4.1049	7.36124e+06	2.64038	0.294313
6.932e+06	5.3922	2.49212	6.5406	-0.062708	2.50414e+06	9.12499e+06	3.89196	2.2409e+07	4.66555	0.877407
6.97806e+06	4.29799	3.22986	6.51673	1.31528	6.00737e+06	9.14602e+06	3.76718	1.19055e+07	2.89059	0.508806
8.62328e+06	4.01487	2.96277	6.61489	1.53985	2.98208e+06	918242	2.80929	5.41668e+06	3.65904	0.656446
4.66315e+06	4.92371	3.30882	6.58955	0.390559	9.06886e+06	2.40256e+06	3.94208	1.4364e+07	2.10103	0.169799
1.33713e+07	6.2087	3.54144	6.39352	-0.364988	1.18671e+06	3.84931e+06	3.87842	7.58217e+06	4.99004	0.861597
1.77175e+07	4.54975	3.48044	6.55364	1.44239	1.11759e+07	338306	4.02142	1.46141e+07	3.38726	0.353815
1.45868e+07	4.02192	2.73911	6.62665	0.369382	670403	6.60445e+06	3.54636	4.49765e+06	3.91305	0.912704
7.1358e+06	4.10601	3.15147	6.54427	0.637	1.61548e+07	6.6448e+06	2.7748	4.87784e+06	4.28621	0.9529
1.66982e+07	4.33314	3.41658	6.53187	1.48878	1.9077e+07	4.52931e+06	3.75617	6.54077e+06	2.74943	0.07455
1.22778e+07	4.51299	3.0512	6.68591	1.36916	1.17514e+07	5.75321e+06	3.99878	1.47144e+07	2.54404	0.615686
8.40153e+06	5.91933	3.64049	6.51138	0.694113	1.46407e+07	2.65401e+06	4.82945	5.07232e+06	3.06644	0.640646
1.91836e+07	5.24871	2.12754	6.50143	1.89754	2.55387e+06	1.51538e+06	4.63843	1.27103e+07	4.92121	0.724656
1.58662e+07	4.09314	3.58623	6.41855	-1.77893	1.15666e+06	3.32152e+06	3.36492	5.3695e+06	4.07631	0.951877
1.62764e+07	4.73627	3.32736	6.29829	0.474393	1.14224e+07	3.01405e+06	3.41784	2.35478e+07	4.56509	0.780252
1.6891e+07	5.10185	2.9388	5.67044	-1.66234	2.26767e+06	811770	4.35097	2.02889e+07	2.72591	0.956705
1.72578e+07	4.09187	3.75584	6.6768	1.8377	1.83302e+07	3.61368e+06	3.0465	1.49921e+07	4.65545	0.589533
1.62488e+07	5.6459	2.24997	6.50808	1.82194	1.69606e+07	3.2933e+06	4.74126	2.89555e+07	3.89906	0.85119
